Drink_ID,Drink_Name,Drink_Tags,Category,Alcoholic,Glass_Type,Instructions,strDrinkThumb,CreativeCommons,Date_Modified
11991,Queen Elizabeth,,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,No,11/12/2016 15:08
11983,Quaker's Cocktail,,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/yrqppx1478962314.jpg,No,11/12/2016 14:51
11985,Quarter Deck Cocktail,,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/qrwvps1478963017.jpg,No,11/12/2016 15:03
17208,Rose,IBAContemporaryClassic,Ordinary Drink,Alcoholic,Cocktail glass,Shake together in a cocktail shaker then strain into chilled glass. Garnish and serve.,https://www.thecocktaildb.com/images/media/drink/8kxbvq1504371462.jpg,No,9/2/2017 17:57
16031,Radler,,Ordinary Drink,Alcoholic,Highball glass,Pour beer into large mug slowly add the 7-up (or Sprite).,https://www.thecocktaildb.com/images/media/drink/xz8igv1504888995.jpg,No,9/8/2017 17:43
12093,Rum Sour,,Ordinary Drink,Alcoholic,Whiskey sour glass,In a shaker half-filled with ice cubes combine the rum lemon juice and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.,https://www.thecocktaildb.com/images/media/drink/bylfi21504886323.jpg,No,9/8/2017 16:58
14978,Rum Punch,,Punch / Party Drink,Alcoholic,Punch bowl,Mix all ingredients in a punch bowl and serve.,https://www.thecocktaildb.com/images/media/drink/wyrsxu1441554538.jpg,No,9/6/2015 16:48
12097,Rum Toddy,,Ordinary Drink,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in water in an old-fashioned glass. Add rum and one ice cube and stir. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/athdk71504886286.jpg,No,9/8/2017 16:58
12055,Royal Fizz,,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg,No,9/2/2017 23:16
12071,Rum Cooler,,Ordinary Drink,Alcoholic,Collins glass,Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge.,https://www.thecocktaildb.com/images/media/drink/2hgwsb1504888674.jpg,No,9/8/2017 17:37
16250,Rum Runner,,Punch / Party Drink,Alcoholic,Cocktail glass,Mix all ingredients in glass & add ice.,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,No,9/8/2017 17:40
12101,Rusty Nail,IBAClassic,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour the Scotch and Drambuie into an old-fashioned glass almost filled with ice cubes. Stir well. Garnish with the lemon twist.,https://www.thecocktaildb.com/images/media/drink/yqsvtw1478252982.jpg,No,11/4/2016 9:49
14087,Red Snapper,,Shot,Alcoholic,Old-fashioned glass,One shot each shake n shoot,https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,No,9/6/2017 23:02
17122,Royal Bitch,,Shot,Alcoholic,Shot glass,Into a shot glass layer the Crown Royal on top of the Frangelico.,https://www.thecocktaildb.com/images/media/drink/qupuyr1441210090.jpg,No,9/2/2015 17:08
15082,Royal Flush,,Shot,Alcoholic,Old-fashioned glass,Pour all the ingredients into tumbler over ice. Strain into glass.,https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg,No,9/8/2017 17:35
12067,Rum Cobbler,,Ordinary Drink,Alcoholic,Old-fashioned glass,In an old-fashioned glass dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the rum. Stir well. Garnish with the cherry and the orange and lemon slices.,https://www.thecocktaildb.com/images/media/drink/5vh9ld1504390683.jpg,No,9/2/2017 23:18
17114,Ruby Tuesday,,Cocktail,Alcoholic,Highball glass,Pour gin and cranberry into a highball filled with ice cubes. Add grenadine and stir.,https://www.thecocktaildb.com/images/media/drink/qsyqqq1441553437.jpg,No,9/6/2015 16:30
12630,Rail Splitter,,Cocktail,Non alcoholic,Highball glass,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,https://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg,No,9/2/2015 16:27
17245,Rosemary Blue,,Cocktail,Alcoholic,Balloon Glass,"1) Add the Bombay Sapphire Blue Curacao rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix.",https://www.thecocktaildb.com/images/media/drink/qwc5f91512406543.jpg,No,12/4/2017 16:55
178367,Ramos Gin Fizz,,Cocktail,Alcoholic,Highball glass,"Prepare all the ingredients on the counter to be able to work well and quickly especially the cream and egg white.

Pour all the ingredients into a shaker.

Shake vigorously for 1 minute: cream and egg white must be mixed perfectly so don't rush.

Now open the shaker and put some ice and shake for 1-2 minutes. It depends on how long you can resist!

Pour into a highball glass add a splash of soda and garnish to taste.

Ramos Gin Fizz was once drunk as an invigorating drink or even as a breakfast try it as an aperitif and after dinner and you will discover a little gem now lost.",https://www.thecocktaildb.com/images/media/drink/967t911643844053.jpg,No,
12057,Royal Gin Fizz,,Ordinary Drink,Alcoholic,Highball glass,Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water stir and serve.,https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg,No,9/6/2017 23:07
12087,Rum Milk Punch,,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except nutmeg) with ice and strain into a collins glass. Sprinkle nutmeg on top and serve.,https://www.thecocktaildb.com/images/media/drink/w64lqm1504888810.jpg,No,9/8/2017 17:40
178333,Raspberry Julep,,Cocktail,Alcoholic,Cordial glass,Softly muddle the mint leaves and raspberry syrup in the bottom of the cup. Add crushed ice and Bourbon to the cup and then stir. Top with more ice garnish with a mint sprig.,https://www.thecocktaildb.com/images/media/drink/hyztmx1598719265.jpg,No,
12091,Rum Screwdriver,,Ordinary Drink,Alcoholic,Highball glass,Pour rum into a highball glass over ice cubes. Add orange juice stir and serve.,https://www.thecocktaildb.com/images/media/drink/4c85zq1511782093.jpg,No,11/27/2017 11:28
17167,Raspberry Cooler,,Other / Unknown,Alcoholic,Highball glass,Pour the raspberry vodka and soda into a highball glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/suqyyx1441254346.jpg,No,9/3/2015 5:25
12089,Rum Old-fashioned,,Ordinary Drink,Alcoholic,Old-fashioned glass,Stir powdered sugar water and bitters in an old-fashioned glass. When sugar has dissolved add ice cubes and light rum. Add the twist of lime peel float 151 proof rum on top and serve.,https://www.thecocktaildb.com/images/media/drink/otn2011504820649.jpg,No,9/7/2017 22:44
17214,Russian Spring Punch,IBANewEra,Ordinary Drink,Alcoholic,Highball glass,Pour the ingredients into an highball glass top with Sparkling wine.,https://www.thecocktaildb.com/images/media/drink/ctt20s1504373488.jpg,No,9/2/2017 18:31
16984,Radioactive Long Island Iced Tea,,Ordinary Drink,Alcoholic,Collins Glass,Pour all ingredients over ice in a very tall glass. Sip cautiously.,https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg,No,8/24/2017 9:31
17141,Smut,,Punch / Party Drink,Alcoholic,Beer mug,Throw it all together and serve real cold.,https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg,No,9/2/2017 16:23
17215,Spritz,,Ordinary Drink,Alcoholic,Old-Fashioned glass,Build into glass over ice garnish and serve.,https://www.thecocktaildb.com/images/media/drink/j9evx11504373665.jpg,No,9/2/2017 18:34
12130,Scooter,,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients well with cracked ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/twuptu1483388307.jpg,No,1/2/2017 20:18
13020,Sangria,,Punch / Party Drink,Alcoholic,Pitcher,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,No,9/3/2015 4:01
17193,Stinger,IBAClassic,Ordinary Drink,Alcoholic,Cocktail glass,Pour in a mixing glass with ice stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.,https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,No,9/2/2017 12:40
12127,Sazerac,IBAClassic,Ordinary Drink,Alcoholic,Old-fashioned glass,Rinse a chilled old-fashioned glass with the absinthe add crushed ice and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass and strain the drink into the glass. Add the lemon peel for garnish.,https://www.thecocktaildb.com/images/media/drink/vvpxwy1439907208.jpg,No,8/18/2015 15:13
12196,Sidecar,IBAClassic,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass.,https://www.thecocktaildb.com/images/media/drink/x72sik1606854964.jpg,Yes,8/18/2015 15:07
178349,Snowday,Winter,Cocktail,Alcoholic,Collins glass,Stir all ingredients with ice. Strain into a chilled rocks glass over fresh ice. Express orange peel over drink and garnish.,https://www.thecocktaildb.com/images/media/drink/4n1ipk1614009624.jpg,No,
178322,Spice 75,Christmas,Cocktail,Alcoholic,Wine Glass,"Gently warm 60g golden caster sugar in a pan with 30ml water and 1 tbsp allspice. Cook gently until the sugar has dissolved then leave the mixture to cool. Strain through a sieve lined with a coffee filter (or a double layer of kitchen paper).

Pour 60ml of the spiced syrup into a cocktail shaker along with 200ml rum and 90ml lime juice. Shake with ice and strain between six flute glasses. Top up with 600ml champagne and garnish each with an orange twist.",https://www.thecocktaildb.com/images/media/drink/0108c41576797064.jpg,No,
14195,Snowball,Christmas,Ordinary Drink,Alcoholic,Highball glass,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,https://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg,No,9/6/2017 23:03
16985,Shot-gun,,Shot,Alcoholic,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,No,8/24/2017 9:33
12107,Salty Dog,,Ordinary Drink,Alcoholic,Highball glass,Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin if preferred.),https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,No,9/8/2017 18:03
12308,Stone Sour,,Ordinary Drink,Alcoholic,Whiskey sour glass,Shake all ingredients with ice strain into a chilled whiskey sour glass and serve.,https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,No,9/1/2016 9:51
13377,Sea breeze,IBAContemporaryClassic,Ordinary Drink,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,https://www.thecocktaildb.com/images/media/drink/7rfuks1504371562.jpg,No,9/2/2017 17:59
12158,Scotch Sour,,Ordinary Drink,Alcoholic,Whiskey sour glass,Shake scotch juice of lime and powdered sugar with ice and strain into a whiskey sour glass. Decorate with 1/2 slice lemon top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/0dnb6k1504890436.jpg,No,9/8/2017 18:07
16990,Sweet Tooth,,Shake,Alcoholic,Highball Glass,Put 2 shots Godiva Liquour into a glass add as much or as little milk as you would like.,https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,No,8/24/2017 9:37
12162,Screwdriver,IBA,Ordinary Drink,Alcoholic,Highball glass,Mix in a highball glass with ice. Garnish and serve.,https://www.thecocktaildb.com/images/media/drink/8xnyke1504352207.jpg,No,9/2/2017 12:36
12190,Sherry Flip,,Ordinary Drink,Alcoholic,Nick and Nora Glass,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,https://www.thecocktaildb.com/images/media/drink/qrryvq1478820428.jpg,No,11/10/2016 23:27
12256,Sol Y Sombra,,Ordinary Drink,Alcoholic,Brandy snifter,"Shake ingredients with ice strain into a brandy snifter and serve. (The English translation of the name of this drink is ""Sun and Shade"" and after sampling this drink you'll understand why. Thanks Kirby.)",https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,No,8/22/2017 19:19
16273,Shark Attack,,Cocktail,Alcoholic,Pitcher,Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!,https://www.thecocktaildb.com/images/media/drink/uv96zr1504793256.jpg,No,9/7/2017 15:07
15184,San Francisco,,Ordinary Drink,Alcoholic,Highball glass,"Take a tall glass and put in a few ice cubes fill the vodka over it and fill with juice then the ""creme"" to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg,No,9/8/2017 17:59
15226,Space Odyssey,,Ordinary Drink,Alcoholic,Highball glass,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,No,9/7/2017 21:57
12188,Sherry Eggnog,,Ordinary Drink,Alcoholic,Collins glass,Shake sherry powdered sugar and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve.,https://www.thecocktaildb.com/images/media/drink/xwrpsv1478820541.jpg,No,11/10/2016 23:29
12724,Sweet Bananas,,Shake,Non alcoholic,Highball Glass,Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall 2 medium or 3 small glasses and drink up.,https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,No,2/20/2017 15:09
13024,Sweet Sangria,,Punch / Party Drink,Alcoholic,Pitcher,Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine sugar syrup fruit and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.,https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,No,7/19/2016 11:30
12388,Thriller,,Ordinary Drink,Alcoholic,Cocktail glass,In a shaker half-filled with ice cubes combine all of the ingredients. Shake well. Strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,No,4/28/2016 19:21
178350,The Galah,Dark,Cocktail,Alcoholic,Collins glass,Mix together the alcoholic portions and top with Pineapple and Lime juice.,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,No,
12856,Tia-Maria,,Homemade Liqueur,Alcoholic,Collins Glass,Boil water sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,No,9/2/2017 16:44
17828,Tipperary,,Cocktail,Alcoholic,Nick and Nora Glass,Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel and express the orange oils over the drink. Discard orange twist.,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,No,3/22/2018 23:33
15006,Turkeyball,,Shot,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,No,9/6/2015 16:44
15639,Texas Sling,,Shake,Alcoholic,Wine Glass,Blend with Ice until smooth. Serve in a tulip glass top with whip cream.,https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,No,9/8/2017 18:02
12782,Thai Coffee,,Coffee / Tea,Non alcoholic,Highball glass,Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual let it cool. In a tall glass dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.,https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,No,9/3/2015 3:23
12402,Tom Collins,,Ordinary Drink,Alcoholic,Collins glass,In a shaker half-filled with ice cubes combine the gin lemon juice and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.,https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,Yes,8/18/2015 15:21
12726,Tomato Tang,,Other / Unknown,Non alcoholic,Highball glass,Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall 2 medium or 3 small glasses and drink up.,https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,No,2/20/2017 15:07
14860,Talos Coffee,,Coffee / Tea,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,No,9/3/2015 3:15
15515,Tennesee Mud,,Coffee / Tea,Alcoholic,Coffee Mug,Mix Coffee Jack Daniels and Amaretto. Add Cream on top.,https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,No,9/3/2015 3:02
12362,Tequila Fizz,,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale stir and serve.,https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,No,9/8/2017 17:53
12370,Tequila Sour,,Ordinary Drink,Alcoholic,Whiskey sour glass,Shake tequila juice of lemon and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,No,9/7/2017 22:43
12786,Thai Iced Tea,,Coffee / Tea,Non alcoholic,Highball glass,Combine Thai tea (i.e. the powder) boiling water and sweetened condensed milk stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.,https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,No,9/3/2015 2:59
17247,The Last Word,,Cocktail,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,No,12/19/2017 16:57
12418,Turf Cocktail,,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,No,9/6/2015 16:46
17824,The Laverstoke,,Cocktail,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial Bombay Sapphire and MARTINI Rosso Vermouth swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,No,2/4/2018 12:46
178307,Tequila Slammer,Drunk,Shot,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,No,
13621,Tequila Sunrise,IBAContemporaryClassic,Cocktail,Alcoholic,Highball glass,Pour the tequila and orange juice into glass over ice. Add the grenadine which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.,https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,No,12/4/2016 19:18
178330,The Philosopher,,Cocktail,Alcoholic,Margarita glass,Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass top with Prosecco.,https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Yes,
12420,Tuxedo Cocktail,IBAClassic,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,No,9/2/2017 12:42
14602,Tequila Surprise,,Shot,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,No,9/6/2017 23:06
12784,Thai Iced Coffee,,Coffee / Tea,Non alcoholic,Highball glass,Prepare a pot of coffee at a good European strength. In the ground coffee add 2 or 3 freshly ground cardamom pods. Sweeten while hot then cool quickly. Serve in highball glass over ice with cream. To get the layered effect place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.,https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,No,9/3/2015 3:00
17826,The Jimmy Conway,,Cocktail,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,No,9/1/2018 10:34
15178,Texas Rattlesnake,,Shot,Alcoholic,Highball glass,Mix all ingredients and Shake well. Sweet at first with a BITE at the end...,https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,No,9/8/2017 17:55
17218,Vesper,IBANewEra,Cocktail,Alcoholic,Cocktail glass,Shake over ice until well chilled then strain into a deep goblet and garnish with a thin slice of lemon peel.,https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,No,9/2/2017 18:48
12450,Victor,,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,No,4/23/2017 20:40
17217,Vampiro,IBANewEra,Ordinary Drink,Alcoholic,Old-Fashioned glass,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt which is done by placing a layer of Kosher Salt on a chopping board moistening the glass' rim with lime juice or water and then placing the upside down glass rim onto the Kosher Salt so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass adding a few grains of salt adding citrus-flavoured soda pop until the glass is 4/5 full and then adding spicy Viuda de Sanchez (or orange juice lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.",https://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg,No,9/2/2017 18:44
12444,Vesuvio,,Ordinary Drink,Alcoholic,Old-fashioned glass,Shake all ingredients with ice strain into an old-fashioned glass over ice cubes and serve.,https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,No,4/23/2017 20:36
12446,Veteran,,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg,No,4/23/2017 20:37
12436,Van Vleet,,Ordinary Drink,Alcoholic,Old-fashioned glass,Shake all ingredients with ice strain into an old-fashioned glass over ice cubes and serve.,https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,No,4/23/2017 20:29
16967,Vodka Fizz,,Other / Unknown,Alcoholic,White wine glass,Blend all ingredients save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.,https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg,No,9/3/2015 5:24
178363,Vodka Lemon,,Cocktail,Alcoholic,Highball glass,The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass pour the vodka lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and if you prefer add a few mint leaves. Your vodka lemon is ready to be served.,https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg,No,
178362,Vodka Slime,,Cocktail,Alcoholic,Highball glass,Fill glass with ice. Add vodka 7-up then finish with the lime juice.,https://www.thecocktaildb.com/images/media/drink/apex461643588115.jpg,No,
178364,Vodka Tonic,,Cocktail,Alcoholic,Highball glass,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all very simple: it's just the recipe for happiness!",https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg,No,
14167,Vodka Martini,,Ordinary Drink,Alcoholic,Cocktail glass,Shake the vodka and vermouth together with a number of ice cubes strain into a cocktail glass add the olive and serve.,https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,No,8/18/2015 15:02
15403,Vodka Russian,,Ordinary Drink,Alcoholic,Collins Glass,Mix it as a ordinary drink .,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,No,2/3/2016 15:58
12442,Vermouth Cassis,,Ordinary Drink,Alcoholic,Highball glass,Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water stir again and serve.,https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg,No,9/6/2015 16:51
12452,Victory Collins,,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg,No,4/23/2017 20:43
12460,Vodka And Tonic,,Ordinary Drink,Alcoholic,Highball glass,Pour vodka into a highball glass over ice cubes. Fill with tonic water stir and serve.,https://www.thecocktaildb.com/images/media/drink/lmj2yt1504820500.jpg,No,9/7/2017 22:41
12434,Valencia Cocktail,,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients with ice strain into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg,No,4/23/2017 20:27
12518,Whisky Mac,,Ordinary Drink,Alcoholic,Collins Glass,Pour both of the ingredients into a wine goblet with no ice.,https://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg,No,4/28/2016 19:24
17194,White Lady,IBAClassic,Ordinary Drink,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass.,https://www.thecocktaildb.com/images/media/drink/jofsaz1504352991.jpg,No,9/2/2017 12:49
13058,Wine Punch,,Punch / Party Drink,Alcoholic,Collins Glass,Combine all of the ingredients and pour over a block of ice.,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,No,9/8/2016 15:18
13056,Wine Cooler,,Punch / Party Drink,Optional alcohol,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,No,9/8/2016 15:16
178347,Winter Rita,Winter,Beer,Alcoholic,Highball Glass,Salt rim. Combine all ingredients shake with ice and strain over fresh ice.⠀,https://www.thecocktaildb.com/images/media/drink/fwpd0v1614006733.jpg,No,
11004,Whiskey Sour,IBAClassicAlcoholicContemporaryClassic,Ordinary Drink,Alcoholic,Old-fashioned glass,Shake with ice. Strain into chilled glass garnish and serve. If served 'On the rocks' strain ingredients into old-fashioned glass filled with ice.,https://www.thecocktaildb.com/images/media/drink/hbkfsh1589574990.jpg,Yes,9/2/2017 12:45
12528,White Russian,,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,No,8/28/2016 18:35
178348,Winter Paloma,Winter,Cocktail,Alcoholic,Highball glass,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg,No,
